token,occurrences,expected_result,is_interesting
stadion-stadion,1962,,
strapping,1962,,
timoho,1962,,
asia-newswire,1961,,
ativ,1961,,
baratdaya,1961,,
biografiartikel,1961,,
centennial,1961,,
copyrights,1961,,
cumicumi,1961,,
di-retweet,1961,,
diobok-obok,1961,,
diumpankan,1961,,
e-library,1961,,
f-istimewa,1961,,
flekkeluar,1961,,
indang,1961,,
ipul-mbak,1961,,
listri,1961,,
madeline,1961,,
manglayang,1961,,
menggu,1961,,
mukherjee,1961,,
nfa,1961,,
one-sample,1961,,
plots,1961,,
prarancangan,1961,,
rusady,1961,,
salahutu,1961,,
sayekti,1961,,
sirla,1961,,
stra,1961,,
tendernya,1961,,
tianhe,1961,,
vinson,1961,,
wahyoo,1961,,
yossie,1961,,
biaknya,1960,,
dikatan,1960,,
faj,1960,,
innovators,1960,,
kalimarau,1960,,
kase,1960,,
kesimbangan,1960,,
madakaripura,1960,,
maxmanroe,1960,,
metafor,1960,,
pilbub,1960,,
romanus,1960,,
titien,1960,,
tolnya,1960,,
720s,1959,,
bachrul,1959,,
daejeon,1959,,
dapan,1959,,
erl,1959,,
evangelisasi,1959,,
gothia,1959,,
gotoxy,1959,,
janji-janjinya,1959,,
kerjaby,1959,,
knu,1959,,
liliek,1959,,
mandiin,1959,,
menjajikan,1959,,
moria,1959,,
nanging,1959,,
online-berita,1959,,
overloading,1959,,
pista,1959,,
remidial,1959,,
suksesmulia,1959,,
syahbudin,1959,,
tartan,1959,,
asosiasi-asosiasi,1958,,
bacaan-bacaan,1958,,
bpb,1958,,
container-main,1958,,
ditenun,1958,,
felda,1958,,
hris,1958,,
isabela,1958,,
jcm,1958,,
jflow,1958,,
larangannya,1958,,
maga,1958,,
malicious,1958,,
masyara,1958,,
nttonlinenow,1958,,
pressman,1958,,
priorities,1958,,
rekening-rekening,1958,,
terpengaruhi,1958,,
weiner,1958,,
woodstock,1958,,
awur,1957,,
didapet,1957,,
divergensi,1957,,
dvd-rw,1957,,
edutaiment,1957,,
elco,1957,,
kaukasia,1957,,
kegiatanmu,1957,,
konrad,1957,,
lsu,1957,,
mamit,1957,,
opt-sitem-0,1957,,
pencatatannya,1957,,
rbp,1957,,
ruber,1957,,
setfocus,1957,,
shih,1957,,
speda,1957,,
uwa,1957,,
watung,1957,,
alfianto,1956,,
destilator,1956,,
gagliardini,1956,,
harimaumu,1956,,
ilovekaskus,1956,,
kwantitas,1956,,
legally,1956,,
mengekspansi,1956,,
motobi,1956,,
ngat,1956,,
pinnata,1956,,
retikulosit,1956,,
selebrita,1956,,
sosek,1956,,
sutm,1956,,
adiputro,1955,,
antinyeri,1955,,
beritauaja,1955,,
bookmarking,1955,,
cyclewerks,1955,,
deakin,1955,,
dp3ap2kb,1955,,
flowing,1955,,
glutamin,1955,,
gouw,1955,,
haaa,1955,,
halooo,1955,,
hariani,1955,,
hyip,1955,,
il-1,1955,,
implicit,1955,,
jiraiya,1955,,
kaby,1955,,
knop,1955,,
merakurak,1955,,
márquez,1955,,
nyapa,1955,,
nyeberang,1955,,
ritonavir,1955,,
sequin,1955,,
soina,1955,,
tvnya,1955,,
wisata-wisata,1955,,
ayrton,1954,,
berkutu,1954,,
bonafit,1954,,
charli,1954,,
freely,1954,,
giras,1954,,
gondomanan,1954,,
herdiawan,1954,,
junkfood,1954,,
khu,1954,,
lapen,1954,,
persenyawaan,1954,,
solids,1954,,
stelsel,1954,,
sumitra,1954,,
tabang,1954,,
tanganya,1954,,
tedeng,1954,,
yamagata,1954,,
atua,1953,,
competitions,1953,,
eeeh,1953,,
eklusif,1953,,
giovinazzi,1953,,
hands-free,1953,,
haryana,1953,,
hemp,1953,,
indeksnya,1953,,
koplingnya,1953,,
lad,1953,,
langkap,1953,,
ondel,1953,,
panjul,1953,,
parody,1953,,
picasa,1953,,
rezy,1953,,
sinagog,1953,,
syaeful,1953,,
tumornya,1953,,
zita,1953,,
2q,1952,,
abp,1952,,
believing,1952,,
cea,1952,,
dahhh,1952,,
dengab,1952,,
dilakukanya,1952,,
dimanfaatin,1952,,
diperdaya,1952,,
duta-duta,1952,,
girindra,1952,,
hai-hai,1952,,
hosen,1952,,
hydrochloride,1952,,
igf,1952,,
kepengawasan,1952,,
menanggal,1952,,
muryanto,1952,,
penasun,1952,,
persyarafan,1952,,
pugh,1952,,
surgeon,1952,,
unfinished,1952,,
adonis,1951,,
al-shabab,1951,,
apak,1951,,
bees,1951,,
bonerate,1951,,
dioven,1951,,
eskimo,1951,,
eskul,1951,,
iinfo,1951,,
ingub,1951,,
krai,1951,,
lug,1951,,
margin-left,1951,,
menerapakan,1951,,
menstruasinya,1951,,
oelamasi,1951,,
opener,1951,,
pemulutan,1951,,
permen-kp,1951,,
pirogen,1951,,
reccomended,1951,,
sampireun,1951,,
transferred,1951,,
unctad,1951,,
waals,1951,,
wilkum,1951,,
ampunilah,1950,,
ayunkan,1950,,
cahyati,1950,,
cenayang,1950,,
checksum,1950,,
demo-demo,1950,,
dispekulasikan,1950,,
ditakut-takuti,1950,,
elnino,1950,,
gp15,1950,,
identities,1950,,
jelek-jelek,1950,,
kemungkaran,1950,,
keteranganya,1950,,
mematung,1950,,
mmsi,1950,,
moneternya,1950,,
multipihak,1950,,
oking,1950,,
petumbuhan,1950,,
reader's,1950,,
rigiditas,1950,,
sampar,1950,,
sanz,1950,,
sbenarnya,1950,,
sosiawan,1950,,
terawasi,1950,,
variabelvariabel,1950,,
worldbank,1950,,
180x200,1949,,
aerio,1949,,
baronang,1949,,
brongkos,1949,,
chuo,1949,,
dikacaukan,1949,,
dipintu,1949,,
drago,1949,,
getarkan,1949,,
imatur,1949,,
irrasional,1949,,
jagong,1949,,
minora,1949,,
murakabi,1949,,
muslimoderat,1949,,
perpindahannya,1949,,
petikannya,1949,,
rafles,1949,,
redstone,1949,,
tindaklanjutnya,1949,,
trombin,1949,,
vebby,1949,,
wilhelmus,1949,,
zooming,1949,,
17an,1948,,
adkerson,1948,,
berkombinasi,1948,,
cmx500,1948,,
dakon,1948,,
diiyakan,1948,,
gracilaria,1948,,
lismanto,1948,,
mabua,1948,,
mayestik,1948,,
menantangnya,1948,,
menggarapnya,1948,,
menyuruhku,1948,,
nagi,1948,,
natassa,1948,,
obscura,1948,,
petya,1948,,
publicity,1948,,
rionny,1948,,
urgency,1948,,
weah,1948,,
alos,1947,,
ananias,1947,,
arrested,1947,,
babul,1947,,
carnophen,1947,,
dodot,1947,,
gsx-s,1947,,
hipotonik,1947,,
juggling,1947,,
kbprb,1947,,
konpensasi,1947,,
lanturol,1947,,
laron,1947,,
menghidupkannya,1947,,
miyamoto,1947,,
nurmansyah,1947,,
perseman,1947,,
pra-sekolah,1947,,
puhiri,1947,,
resistif,1947,,
sfi,1947,,
skop,1947,,
tv3,1947,,
wakasad,1947,,
yull,1947,,
arby,1946,,
asmr,1946,,
boygroup,1946,,
depresinya,1946,,
dirobek,1946,,
esar,1946,,
ethno,1946,,
kesuburannya,1946,,
liputan8,1946,,
machi,1946,,
optane,1946,,
persenjataannya,1946,,
sumbunya,1946,,
swe,1946,,
tpdi,1946,,
triwibowo,1946,,
wirabima,1946,,
yosetya,1946,,
aproksimasi,1945,,
articlejokowi,1945,,
bagdad,1945,,
banyuresmi,1945,,
chatarina,1945,,
claimed,1945,,
djpbn,1945,,
elite-elite,1945,,
gabapentin,1945,,
gemarikan,1945,,
graz,1945,,
interen,1945,,
iritnya,1945,,
karbonnya,1945,,
nissan-datsun,1945,,
pemantul,1945,,
peninggalan-peninggalan,1945,,
practitioner,1945,,
pusba,1945,,
revolt,1945,,
rohali,1945,,
x-max,1945,,
achyar,1944,,
anti-pesawat,1944,,
apparently,1944,,
asenk,1944,,
daly,1944,,
dimadu,1944,,
dimitrov,1944,,
disbud,1944,,
ke-indonesiaan,1944,,
kecurangan-kecurangan,1944,,
melaukan,1944,,
milist,1944,,
moderamen,1944,,
multilayer,1944,,
nars,1944,,
narti,1944,,
ngertiin,1944,,
optimistik,1944,,
pakarti,1944,,
pernapasannya,1944,,
suzan,1944,,
tandi,1944,,
wassalamu’alaikum,1944,,
10am,1943,,
1i,1943,,
acuhkan,1943,,
articlepolisi,1943,,
bangkan,1943,,
berbintik,1943,,
biosistem,1943,,
ceteris,1943,,
cva,1943,,
darcy,1943,,
dikawatirkan,1943,,
epat,1943,,
fullerton,1943,,
gagasmedia,1943,,
gou,1943,,
jambuluwuk,1943,,
leach,1943,,
marti,1943,,
mdma,1943,,
mejoyo,1943,,
menggulir,1943,,
mengkomunikasikannya,1943,,
parkland,1943,,
perkolasi,1943,,
pkm-ai,1943,,
ratman,1943,,
regardless,1943,,
rompis,1943,,
sanding,1943,,
smartie,1943,,
tesco,1943,,
tntang,1943,,
topcon,1943,,
transferase,1943,,
welded,1943,,
yoshino,1943,,
asterix,1942,,
berbayang,1942,,
bosz,1942,,
disipliner,1942,,
hypotheses,1942,,
insw,1942,,
jupi,1942,,
kamla,1942,,
keswan,1942,,
kualuh,1942,,
lasolo,1942,,
mikroekonomi,1942,,
milihnya,1942,,
obamacare,1942,,
r12,1942,,
r1m,1942,,
radhiyallahu,1942,,
rp195,1942,,
speeds,1942,,
6f,1941,,
adhika,1941,,
agustino,1941,,
alleira,1941,,
banawa,1941,,
berpakaiannya,1941,,
cielo,1941,,
coupled,1941,,
engineered,1941,,
esha,1941,,
farizi,1941,,
illa,1941,,
jinawi,1941,,
loly,1941,,
machina,1941,,
mengimport,1941,,
menyikut,1941,,
netmask,1941,,
olivera,1941,,
opang,1941,,
pbo,1941,,
pengaraian,1941,,
perinatologi,1941,,
purge,1941,,
rlc,1941,,
stramaccioni,1941,,
suaramojokerto,1941,,
surgeons,1941,,
agger,1940,,
apda,1940,,
berkomplot,1940,,
bohemia,1940,,
dikonfigurasikan,1940,,
forge,1940,,
hjb,1940,,
karnadi,1940,,
komentarvideo,1940,,
konsistennya,1940,,
macadamia,1940,,
mayulu,1940,,
pharm,1940,,
sjs,1940,,
sriti,1940,,
strive,1940,,
sumarsih,1940,,
terhantam,1940,,
threaded,1940,,
videography,1940,,
wsl,1940,,
amusement,1939,,
anie,1939,,
benda2,1939,,
bintangkarirbolarumahvidiohometesterclubbukalapakbobobobolakuponseekmiliputan6homenewspolitikperistiwarajutliputan,1939,,
closedpage,1939,,
deformation,1939,,
dijuarai,1939,,
dikredit,1939,,
gede-gedean,1939,,
glomerular,1939,,
hempaskan,1939,,
jayaraga,1939,,
kalitop,1939,,
kwu,1939,,
menabraknya,1939,,
mesak,1939,,
orwell,1939,,
rp101,1939,,
sensitifnya,1939,,
sependek,1939,,
unda,1939,,
walkthrough,1939,,
yade,1939,,
apa-apaan,1938,,
behold,1938,,
bolot,1938,,
dprri,1938,,
kabupatennya,1938,,
kly,1938,,
lazmall,1938,,
lingkari,1938,,
mengerami,1938,,
mengoptimalisasikan,1938,,
noctis,1938,,
obrador,1938,,
pose-pose,1938,,
pru,1938,,
sitindaon,1938,,
srintil,1938,,
t8,1938,,
telantarkan,1938,,
tersinkronisasi,1938,,
unodc,1938,,
waaaah,1938,,
wabetainfo,1938,,
yunaz,1938,,
agens,1937,,
albinsaid,1937,,
allowing,1937,,
berkorespondensi,1937,,
biogeokimia,1937,,
bohay,1937,,
counternya,1937,,
enaaak,1937,,
gr-assets,1937,,
higenis,1937,,
iami,1937,,
ishoma,1937,,
kamera-kamera,1937,,
kontemplatif,1937,,
lantunkan,1937,,
layered,1937,,
lempuing,1937,,
literatur-literatur,1937,,
monodon,1937,,
mqk,1937,,
ondo,1937,,
techradar,1937,,
actionscript,1936,,
baines,1936,,
baleho,1936,,
beromset,1936,,
cheongsam,1936,,
dikudeta,1936,,
distri,1936,,
ekspor-imporenergiharga,1936,,
hema,1936,,
hminews,1936,,
jenenge,1936,,
kegeraman,1936,,
komentar2,1936,,
malabsorbsi,1936,,
mandatnya,1936,,
megap-megap,1936,,
ponytail,1936,,
senin-minggu,1936,,
susanna,1936,,
tulakan,1936,,
winona,1936,,
1500cc,1935,,
antarpemain,1935,,
asiklovir,1935,,
backspace,1935,,
bangunrejo,1935,,
beridentitas,1935,,
capd,1935,,
chez,1935,,
chiken,1935,,
chuwi,1935,,
contracting,1935,,
dipanjangkan,1935,,
examiner,1935,,
guestbook,1935,,
indycar,1935,,
inspira,1935,,
kurau,1935,,
nogizaka46,1935,,
penyapihan,1935,,
psdkp,1935,,
remahan,1935,,
scotia,1935,,
sekuatnya,1935,,
sergapan,1935,,
sudarmo,1935,,
sukak,1935,,
tabular,1935,,
tnghs,1935,,
to-read,1935,,
topikini,1935,,
bilasan,1934,,
binari,1934,,
dipreteli,1934,,
djambatan,1934,,
fut,1934,,
gini-gini,1934,,
goncang,1934,,
iheanacho,1934,,
inaktivasi,1934,,
kadisbudpar,1934,,
kemkeu,1934,,
leao,1934,,
lengserkan,1934,,
leuven,1934,,
mambang,1934,,
nicotine,1934,,
nyinyirin,1934,,
patutlah,1934,,
showstatic,1934,,
toriyama,1934,,
ubp,1934,,
afan,1933,,
aksentuasi,1933,,
bgtt,1933,,
browne,1933,,
buri,1933,,
datacenterwindows,1933,,
dipermanis,1933,,
dmpa,1933,,
epidemologi,1933,,
gentur,1933,,
inteligen,1933,,
interpreted,1933,,
karcher,1933,,
kegugupan,1933,,
lizzy,1933,,
lunamaya,1933,,
moti,1933,,
pengawai,1933,,
penyantun,1933,,
psikometri,1933,,
s12,1933,,
shgb,1933,,
tempilang,1933,,
tumena,1933,,
turnitin,1933,,
ycab,1933,,
babulu,1932,,
bersiaran,1932,,
breakwater,1932,,
dirwan,1932,,
dumpling,1932,,
hiv-1,1932,,
incl,1932,,
joho,1932,,
lambu,1932,,
menyatroni,1932,,
non-blok,1932,,
npu,1932,,
papasan,1932,,
priori,1932,,
salting,1932,,
sumardjo,1932,,
tailored,1932,,
teknology,1932,,
tk2d,1932,,
zakia,1932,,
23cm,1931,,
80x,1931,,
bergkamp,1931,,
debatnya,1931,,
fenilalanin,1931,,
heykers,1931,,
jatimnet,1931,,
juhari,1931,,
karya2,1931,,
kbadobe,1931,,
keagamaannya,1931,,
kizuna,1931,,
korantempo,1931,,
mais,1931,,
memperdayakan,1931,,
palms,1931,,
playgroundsee,1931,,
psmti,1931,,
raqan,1931,,
rimbanya,1931,,
riwayatmu,1931,,
rmn,1931,,
shkodran,1931,,
simulasikan,1931,,
sinuhaji,1931,,
subsisten,1931,,
timur-barat,1931,,
umay,1931,,
adhisty,1930,,
akk,1930,,
deductible,1930,,
digestif,1930,,
duramater,1930,,
edmonton,1930,,
firth,1930,,
gks,1930,,
inah,1930,,
magnetnya,1930,,
mariyono,1930,,
opt-mitem-1,1930,,
satujurnal,1930,,
stn,1930,,
trismus,1930,,
wadul,1930,,
amilopektin,1929,,
azithromycin,1929,,
budikusuma,1929,,
campaigns,1929,,
cukupkan,1929,,
dgs,1929,,
digelari,1929,,
gapeka,1929,,
groom,1929,,
jatisrono,1929,,
karis,1929,,
kubung,1929,,
lodan,1929,,
mahisa,1929,,
mantabb,1929,,
naripan,1929,,
oprit,1929,,
rosmala,1929,,
supriansa,1929,,
15ml,1928,,
analisys,1928,,
articleresmi,1928,,
corrector,1928,,
ekaputra,1928,,
forikan,1928,,
heartbeat,1928,,
heizer,1928,,
intesitas,1928,,
jed,1928,,
lxxm,1928,,
mardison,1928,,
membabi-buta,1928,,
mfg,1928,,
moha,1928,,
muhammadyah,1928,,
tabing,1928,,
tinggi2,1928,,
variasikan,1928,,
vldl,1928,,
wcp,1928,,
wego,1928,,
zii,1928,,
ziswaf,1928,,
2mg,1927,,
4-star,1927,,
archaeological,1927,,
chevening,1927,,
daruratan,1927,,
gaethje,1927,,
genggamannya,1927,,
jmc,1927,,
luntungan,1927,,
mct,1927,,
merekan,1927,,
panastak,1927,,
pecahan-pecahan,1927,,
pengocok,1927,,
rousey,1927,,
saj,1927,,
single-core,1927,,
sistole,1927,,
sulampua,1927,,
whistler,1927,,
1930an,1926,,
2pt,1926,,
altair,1926,,
behati,1926,,
berardi,1926,,
coffea,1926,,
competitors,1926,,
dalla,1926,,
dudut,1926,,
hie,1926,,
kasada,1926,,
kontraterorisme,1926,,
kuntowijoyo,1926,,
memperingatinya,1926,,
mendrofa,1926,,
meras,1926,,
mingkem,1926,,
pacing,1926,,
signify,1926,,
sumaryanto,1926,,
yupi,1926,,
14nm,1925,,
ainol,1925,,
aluwi,1925,,
biggrin,1925,,
indices,1925,,
kedaan,1925,,
kepelabuhan,1925,,
lembarnya,1925,,
ltt,1925,,
marshmello,1925,,
memalak,1925,,
pagaden,1925,,
pengoplos,1925,,
pucak,1925,,
renaldy,1925,,
reviewing,1925,,
rodney,1925,,
sekoteng,1925,,
tertawakan,1925,,
trunyan,1925,,
tyga,1925,,
automodified,1924,,
calendula,1924,,
carteran,1924,,
comeback-nya,1924,,
dedication,1924,,
diop,1924,,
goozir,1924,,
grandprix,1924,,
graphia,1924,,
haiyan,1924,,
iniadalah,1924,,
ketanah,1924,,
kuntul,1924,,
lilac,1924,,
mencabuti,1924,,
mengambangkan,1924,,
menghidrolisis,1924,,
milikinya,1924,,
mungkar,1924,,
satroni,1924,,
se2016,1924,,
toruan,1924,,
tutug,1924,,
verivikasi,1924,,
25kg,1923,,
anugerahi,1923,,
ascott,1923,,
bawen-salatiga,1923,,
bayiumur,1923,,
bindu,1923,,
bpspl,1923,,
canis,1923,,
dibali,1923,,
dynand,1923,,
gail,1923,,
gfk,1923,,
gimana-gimana,1923,,
intervertebralis,1923,,
kasatmata,1923,,
leger,1923,,
nifedipin,1923,,
penterjemahan,1923,,
perekenomian,1923,,
pribuminews,1923,,
puigdemont,1923,,
sakhir,1923,,
sansa,1923,,
stolen,1923,,
sujoko,1923,,
thinks,1923,,
tike,1923,,
trainning,1923,,
yuriko,1923,,
anarko,1922,,
barakah,1922,,
bonafid,1922,,
brasa,1922,,
bungkal,1922,,
colokin,1922,,
eksoplanet,1922,,
gsk,1922,,
ke-j,1922,,
masalalu,1922,,
michal,1922,,
n5,1922,,
nld,1922,,
odo,1922,,
pamoyanan,1922,,
prevensi,1922,,
quattrick,1922,,
robyn,1922,,
smsnya,1922,,
suwono,1922,,
zhengzhou,1922,,
65w,1921,,
aldida,1921,,
asyifa,1921,,
bersekat,1921,,
dakron,1921,,
dikatalisis,1921,,
germ,1921,,
kilasan,1921,,
kusumaatmadja,1921,,
laudrup,1921,,
lokalis,1921,,
miharja,1921,,
nasab,1921,,
parese,1921,,
puspitek,1921,,
rp97,1921,,
ruang-waktu,1921,,
saklek,1921,,
tawaran-tawaran,1921,,
vik,1921,,
w10,1921,,
7t,1920,,
antetokounmpo,1920,,
b10,1920,,
baliportalnews,1920,,
boxy,1920,,
goers,1920,,
guitarist,1920,,
hailee,1920,,
hairil,1920,,
kaisiepo,1920,,
ketidaklengkapan,1920,,
margoyoso,1920,,
multipartai,1920,,
pediatr,1920,,
pembelajara,1920,,
perbibitan,1920,,
phenolic,1920,,
polong-polongan,1920,,
punika,1920,,
soesanto,1920,,
subkunci,1920,,
tyra,1920,,
ωt,1920,,
adikarya,1919,,
badiklat,1919,,
benakmu,1919,,
clair,1919,,
daar,1919,,
ditanggal,1919,,
jumiati,1919,,
k3l,1919,,
lni,1919,,
mknya,1919,,
mufida,1919,,
ngancar,1919,,
nix,1919,,
pangab,1919,,
rawajati,1919,,
rhcp,1919,,
rmp,1919,,
senduro,1919,,
tabarez,1919,,
timi,1919,,
unsure-unsur,1919,,
verlag,1919,,
wahjudi,1919,,
domba-domba,1918,,
dppka,1918,,
fabianski,1918,,
hapsah,1918,,
jembatan-jembatan,1918,,
klc,1918,,
liad,1918,,
nurhuda,1918,,
ogilvy,1918,,
pegatron,1918,,
pengacakan,1918,,
prolapsus,1918,,
romans,1918,,
timely,1918,,
triggered,1918,,
trw,1918,,
utilitarian,1918,,
willys,1918,,
accoustic,1917,,
adreanus,1917,,
as-sunnah,1917,,
berukir,1917,,
bonanza,1917,,
cleverley,1917,,
cynthiara,1917,,
declan,1917,,
dibaringkan,1917,,
dikumpulkannya,1917,,
dwimawan,1917,,
f-pks,1917,,
ferizal,1917,,
humboldt,1917,,
imperative,1917,,
kekonsuleran,1917,,
lebihperusahaan,1917,,
maranello,1917,,
marcio,1917,,
masukkin,1917,,
olahrga,1917,,
oto-unik,1917,,
premenstrual,1917,,
premise,1917,,
rbu,1917,,
registrar,1917,,
renyahnya,1917,,
selesa,1917,,
selok,1917,,
siklamat,1917,,
syracuse,1917,,
thirds,1917,,
valuasinya,1917,,
a30s,1916,,
amrita,1916,,
asmuni,1916,,
bakn,1916,,
basyar,1916,,
cdb,1916,,
damansyah,1916,,
eria,1916,,
etelah,1916,,
herudin,1916,,
jogja-solo,1916,,
josephus,1916,,
jürgen,1916,,
kaia,1916,,
kaufman,1916,,
ketar,1916,,
kristy,1916,,
mendapuk,1916,,
nurbaiti,1916,,
osborn,1916,,
perkopian,1916,,
ribu-an,1916,,
saelan,1916,,
sesditjen,1916,,
seul,1916,,
torture,1916,,
wesly,1916,,
wiknjosastro,1916,,
yudiana,1916,,
apasaja,1915,,
brigitte,1915,,
camouflage,1915,,
cda,1915,,
diabetikum,1915,,
downtrend,1915,,
drastic,1915,,
durrohman,1915,,
gaido,1915,,
gendernya,1915,,
kelasi,1915,,
klemens,1915,,
kumcer,1915,,
luluran,1915,,
melokalisasi,1915,,
mlb,1915,,
niet,1915,,
pengeluaranmu,1915,,
sbin,1915,,
sematang,1915,,
terserak,1915,,
toli,1915,,
aig,1914,,
awl,1914,,
bakir,1914,,
berkongsi,1914,,
bintang-5,1914,,
buu,1914,,
castell,1914,,
celahnya,1914,,
dinasihati,1914,,
gmr,1914,,
haruku,1914,,
hubby,1914,,
imitation,1914,,
jaleswari,1914,,
memerangkap,1914,,
moderna,1914,,
nyanyinya,1914,,
omp,1914,,
pembenar,1914,,
pepabri,1914,,
ram-nya,1914,,
sangalaki,1914,,
schumer,1914,,
simpai,1914,,
sugestif,1914,,
suranta,1914,,
umbinya,1914,,
wado,1914,,
digenapi,1913,,
diskontinuitas,1913,,
dohot,1913,,
domestica,1913,,
embrional,1913,,
fak-fak,1913,,
hasegawa,1913,,
jacksonville,1913,,
kecemasannya,1913,,
kesamaannya,1913,,
kloaka,1913,,
lumbang,1913,,
mempertimbangan,1913,,
moerniaeni,1913,,
ner,1913,,
nyy,1913,,
pusung,1913,,
qom,1913,,
rsc,1913,,
sarkastik,1913,,
sinarpidie,1913,,
systrom,1913,,
a22,1912,,
brawn,1912,,
charade,1912,,
dach,1912,,
eksposure,1912,,
endospora,1912,,
kongko,1912,,
koranyogya,1912,,
merahasiakannya,1912,,
mudassir,1912,,
penda,1912,,
post-body,1912,,
regulernya,1912,,
reilly,1912,,
saye,1912,,
strikernya,1912,,
atopun,1911,,
b-52,1911,,
balur,1911,,
bratang,1911,,
colibri,1911,,
dengaan,1911,,
dilelangkan,1911,,
eklamsi,1911,,
fecl3,1911,,
hdw,1911,,
interfood,1911,,
itt,1911,,
kadaluarsanya,1911,,
kentingan,1911,,
kuiper,1911,,
kungan,1911,,
membongkarnya,1911,,
mengevaluasinya,1911,,
nyetok,1911,,
paints,1911,,
permainkan,1911,,
reso,1911,,
seputarmalang,1911,,
tdur,1911,,
a6010,1910,,
anxietas,1910,,
bakteremia,1910,,
bersarung,1910,,
bertekun,1910,,
blkng,1910,,
danube,1910,,
guimaraes,1910,,
hadjon,1910,,
hialin,1910,,
jaenudin,1910,,
kemitraannya,1910,,
kepura-puraan,1910,,
kesanggupannya,1910,,
ludo,1910,,
muzammil,1910,,
nanggepin,1910,,
nihiwatu,1910,,
qonita,1910,,
sawunggaling,1910,,
self-service,1910,,
zedd,1910,,
alimudin,1909,,
asemka,1909,,
asme,1909,,
asst,1909,,
ayt,1909,,
backpackeran,1909,,
berpeci,1909,,
bopkri,1909,,
bromide,1909,,
chapo,1909,,
daera,1909,,
i-dle,1909,,
iftar,1909,,
medicare,1909,,
menggesa,1909,,
mergo,1909,,
nttonline,1909,,
nyundul,1909,,
pembubutan,1909,,
pengampun,1909,,
physically,1909,,
rastanty,1909,,
rocha,1909,,
satinah,1909,,
sdl,1909,,
sempati,1909,,
sumberjaya,1909,,
aggota,1908,,
akli,1908,,
bentukbentuk,1908,,
beryl,1908,,
bludru,1908,,
danya,1908,,
diksh,1908,,
dimensidata,1908,,
dressed,1908,,
gasoil,1908,,
harada,1908,,
hayuk,1908,,
horst,1908,,
indonesialeaks,1908,,
koronavirus,1908,,
malat,1908,,
maluk,1908,,
megalami,1908,,
mumps,1908,,
njs,1908,,
penghasutan,1908,,
pleural,1908,,
sedang-sedang,1908,,
selulase,1908,,
shirataki,1908,,
slender,1908,,
solehudin,1908,,
tersingkat,1908,,
vfs,1908,,
whitaker,1908,,
accurately,1907,,
aksebilitas,1907,,
batua,1907,,
carpenito,1907,,
darmi,1907,,
eunwoo,1907,,
gustiwana,1907,,
handhika,1907,,
igtki,1907,,
koransultra,1907,,
kpmg,1907,,
makruh,1907,,
manama,1907,,
millimeter,1907,,
mindful,1907,,
netting,1907,,
ngopi-ngopi,1907,,
paget,1907,,
pertanyan,1907,,
pilorus,1907,,
pincuk,1907,,
risi,1907,,
scorpions,1907,,
shortest,1907,,
timin,1907,,
wardiman,1907,,
yuridiksi,1907,,
5o,1906,,
abian,1906,,
avec,1906,,
bdmn,1906,,
bluedio,1906,,
caving,1906,,
chi-kuadrat,1906,,
dinamisnya,1906,,
dna-nya,1906,,
iger,1906,,
kepedean,1906,,
krist,1906,,
lesotho,1906,,
mensucikan,1906,,
object-oriented,1906,,
pengalam,1906,,
persekat,1906,,
pinyuh,1906,,
scorpene,1906,,
azas-azas,1905,,
berkulitas,1905,,
cock,1905,,
dango,1905,,
dazzling,1905,,
dharmo,1905,,
disudut,1905,,
docxlaporan,1905,,
isal,1905,,
isoterm,1905,,
kecopetan,1905,,
kucel,1905,,
lautner,1905,,
lesitin,1905,,
lumbalis,1905,,
mengkalibrasi,1905,,
montage,1905,,
oposan,1905,,
pemain-pemainnya,1905,,
propana,1905,,
quickie,1905,,
rtb,1905,,
soenarto,1905,,
tingggi,1905,,
96cm,1904,,
demajors,1904,,
dessertnya,1904,,
dicanangkannya,1904,,
didrop,1904,,
dimodernisasi,1904,,
egyptair,1904,,
erly,1904,,
gamora,1904,,
halderman,1904,,
hamer,1904,,
hoan,1904,,
i-ring,1904,,
indeksberita,1904,,
jbic,1904,,
kebangun,1904,,
lagsung,1904,,
mengatisipasi,1904,,
min-height,1904,,
pengembangkan,1904,,
perdami,1904,,
perkilonya,1904,,
pitik,1904,,
radarbangsa,1904,,
sekantong,1904,,
spoor,1904,,
temans,1904,,
wissam,1904,,
albatros,1903,,
anhui,1903,,
bblk,1903,,
berekonomi,1903,,
coder,1903,,
crowde,1903,,
dihutan,1903,,
djajadi,1903,,
endnote,1903,,
franchising,1903,,
hajinya,1903,,
handed,1903,,
hoeness,1903,,
intact,1903,,
jpe,1903,,
likumahuwa,1903,,
masta,1903,,
petar,1903,,
sakra,1903,,
saleha,1903,,
teal,1903,,
tergopoh-gopoh,1903,,
5published,1902,,
alhamdulillaah,1902,,
balitek,1902,,
belinn,1902,,
bernubuat,1902,,
berumput,1902,,
bumiputra,1902,,
dimampatkan,1902,,
eci,1902,,
executing,1902,,
ginekomastia,1902,,
horasnews,1902,,
kegaitan,1902,,
keimanannya,1902,,
lulusan-lulusan,1902,,
lumbis,1902,,
masculine,1902,,
menggauli,1902,,
menginstallnya,1902,,
mhp,1902,,
obatkutilkelamin,1902,,
odette,1902,,
otentisitas,1902,,
sovereignty,1902,,
w800,1902,,
agata,1901,,
berita24,1901,,
bersandiwara,1901,,
biliaris,1901,,
birkenstock,1901,,
brisik,1901,,
